task,dataset,variant,loss_pct,effort_saved_pct,n_paired_runs,sample_budget,q
classification_gini,analcatdata_lawsuit,"samples=2,q=0.95",0.3510998282282296,37.184661927683536,100,2,0.95
classification_gini,analcatdata_lawsuit,"samples=ln_n,q=0.5",0.0867898424470881,29.75166765255394,100,ln_n,0.5
classification_gini,analcatdata_lawsuit,"samples=ln_n,q=0.75",0.21056721056721406,31.92753669191606,100,ln_n,0.75
classification_gini,analcatdata_lawsuit,"samples=ln_n,q=0.9",0.08725738977325426,33.05084745762713,100,ln_n,0.9
classification_gini,analcatdata_lawsuit,"samples=ln_n,q=0.95",0.16036363622214944,33.577204466692336,100,ln_n,0.95
classification_gini,analcatdata_lawsuit,"samples=sqrt_n,q=0.5",0.2754696391010669,39.00670006915359,100,sqrt_n,0.5
classification_gini,analcatdata_lawsuit,"samples=sqrt_n,q=0.75",0.2598764859250535,34.96341932999615,100,sqrt_n,0.75
classification_gini,analcatdata_lawsuit,"samples=sqrt_n,q=0.9",0.47054915734160985,38.34465242805476,100,sqrt_n,0.9
classification_gini,analcatdata_lawsuit,"samples=sqrt_n,q=0.95",0.4458417892380273,39.564882556796306,100,sqrt_n,0.95
classification_gini,ann_thyroid,"samples=0.1n,q=0.5",0.5023895409143997,10.907289455060155,100,0.1n,0.5
classification_gini,ann_thyroid,"samples=0.1n,q=0.75",0.41688273221101024,16.535020667006393,100,0.1n,0.75
classification_gini,ann_thyroid,"samples=0.1n,q=0.9",0.4032344980286151,15.98754451583661,100,0.1n,0.9
classification_gini,ann_thyroid,"samples=0.1n,q=0.95",0.35280996047498125,17.40315982904785,100,0.1n,0.95
classification_gini,ann_thyroid,"samples=10,q=0.5",0.5466647377170952,-2.4981829181439097,100,10,0.5
classification_gini,ann_thyroid,"samples=10,q=0.75",0.44144579323123767,2.283119211957041,100,10,0.75
classification_gini,ann_thyroid,"samples=10,q=0.9",0.3717046661780521,7.342244369898749,100,10,0.9
classification_gini,ann_thyroid,"samples=10,q=0.95",0.35167573453477874,8.3861643589482,100,10,0.95
classification_gini,ann_thyroid,"samples=2,q=0.5",0.5949415782486311,11.812583708729967,100,2,0.5
classification_gini,ann_thyroid,"samples=2,q=0.75",0.5731041406896786,11.401743210266574,100,2,0.75
classification_gini,ann_thyroid,"samples=2,q=0.9",0.4907549269006273,11.591701289828816,100,2,0.9
classification_gini,ann_thyroid,"samples=2,q=0.95",0.5078406610993014,7.047616351489072,100,2,0.95
classification_gini,ann_thyroid,"samples=ln_n,q=0.5",0.5269966198652776,-0.1882462567750598,100,ln_n,0.5
classification_gini,ann_thyroid,"samples=ln_n,q=0.75",0.3968802301450025,9.702900810317004,100,ln_n,0.75
classification_gini,ann_thyroid,"samples=ln_n,q=0.9",0.3600184179761323,10.223495546984289,100,ln_n,0.9
classification_gini,ann_thyroid,"samples=ln_n,q=0.95",0.3263706300855429,7.070063900276979,100,ln_n,0.95
classification_gini,ann_thyroid,"samples=sqrt_n,q=0.5",0.5421444367285089,18.235856200719866,100,sqrt_n,0.5
classification_gini,ann_thyroid,"samples=sqrt_n,q=0.75",0.524851530001369,21.64786271709156,100,sqrt_n,0.75
classification_gini,ann_thyroid,"samples=sqrt_n,q=0.9",0.5304401289399185,22.91938227680958,100,sqrt_n,0.9
classification_gini,ann_thyroid,"samples=sqrt_n,q=0.95",0.5763260334587794,21.135500501805424,100,sqrt_n,0.95
classification_gini,appendicitis,"samples=0.1n,q=0.5",-0.781705301866592,58.56253493442262,100,0.1n,0.5
classification_gini,appendicitis,"samples=0.1n,q=0.75",-1.1119952542763656,52.65841610848976,100,0.1n,0.75
classification_gini,appendicitis,"samples=0.1n,q=0.9",-0.9109508817301049,48.030857043262806,100,0.1n,0.9
classification_gini,appendicitis,"samples=0.1n,q=0.95",-0.7225480612577384,45.29224153772398,100,0.1n,0.95
classification_gini,appendicitis,"samples=10,q=0.5",-0.5255102040816362,45.51072577452942,100,10,0.5
classification_gini,appendicitis,"samples=10,q=0.75",-1.0018810554524804,38.40691183157732,100,10,0.75
classification_gini,appendicitis,"samples=10,q=0.9",-0.6263656977942678,32.7757121210192,100,10,0.9
classification_gini,appendicitis,"samples=10,q=0.95",0.05309818616270334,29.776532539069834,100,10,0.95
classification_gini,appendicitis,"samples=2,q=0.5",-1.0998341989125415,58.50746665940688,100,2,0.5
classification_gini,appendicitis,"samples=2,q=0.75",-1.1149848828420295,55.17016635709092,100,2,0.75
classification_gini,appendicitis,"samples=2,q=0.9",-1.4251708992492451,52.0225176174408,100,2,0.9
classification_gini,appendicitis,"samples=2,q=0.95",-1.0994728440266666,50.15239867249626,100,2,0.95
classification_gini,appendicitis,"samples=ln_n,q=0.5",-0.8244949494949472,52.78335596094985,100,ln_n,0.5
classification_gini,appendicitis,"samples=ln_n,q=0.75",-1.2317992853707105,45.80849948454353,100,ln_n,0.75
classification_gini,appendicitis,"samples=ln_n,q=0.9",-0.5352332852332831,41.994859092054355,100,ln_n,0.9
classification_gini,appendicitis,"samples=ln_n,q=0.95",-0.7189497010925583,38.58168533466337,100,ln_n,0.95
classification_gini,appendicitis,"samples=sqrt_n,q=0.5",-0.9753659039373419,58.29005519545309,100,sqrt_n,0.5
classification_gini,appendicitis,"samples=sqrt_n,q=0.75",-1.2633266805344767,52.7375404573402,100,sqrt_n,0.75
classification_gini,appendicitis,"samples=sqrt_n,q=0.9",-1.3626743626743654,48.007512727690035,100,sqrt_n,0.9
classification_gini,appendicitis,"samples=sqrt_n,q=0.95",-1.1389060674774965,45.77494694141288,100,sqrt_n,0.95
classification_gini,backache,"samples=0.1n,q=0.5",1.5419647609403786,43.331712809492316,100,0.1n,0.5
classification_gini,backache,"samples=0.1n,q=0.75",1.4189850107234336,44.51349548731848,100,0.1n,0.75
classification_gini,backache,"samples=0.1n,q=0.9",1.6829126224092439,42.31769336262899,100,0.1n,0.9
classification_gini,backache,"samples=0.1n,q=0.95",1.2481373753841007,41.62965747362577,100,0.1n,0.95
classification_gini,backache,"samples=10,q=0.5",1.7478424878555165,30.049092850538834,100,10,0.5
classification_gini,backache,"samples=10,q=0.75",1.8806597510541312,30.260039078160943,100,10,0.75
classification_gini,backache,"samples=10,q=0.9",1.5769088990698343,27.638739890015216,100,10,0.9
classification_gini,backache,"samples=10,q=0.95",2.0830461607844297,26.705321492197143,100,10,0.95
classification_gini,backache,"samples=2,q=0.5",1.3676340182393887,40.91682131893661,100,2,0.5
classification_gini,backache,"samples=2,q=0.75",1.3743584512027174,42.56208432485204,100,2,0.75
classification_gini,backache,"samples=2,q=0.9",2.3475479728808866,39.70535157594104,100,2,0.9
classification_gini,backache,"samples=2,q=0.95",2.3689096145768085,39.139928121400956,100,2,0.95
classification_gini,backache,"samples=ln_n,q=0.5",1.637115485682794,35.52716089488569,100,ln_n,0.5
classification_gini,backache,"samples=ln_n,q=0.75",1.4367146513306561,35.18225816861119,100,ln_n,0.75
classification_gini,backache,"samples=ln_n,q=0.9",1.6001733750733882,33.63472692410369,100,ln_n,0.9
classification_gini,backache,"samples=ln_n,q=0.95",2.0263475906044217,31.703716344649372,100,ln_n,0.95
classification_gini,backache,"samples=sqrt_n,q=0.5",1.7362571609722544,44.73020125160553,100,sqrt_n,0.5
classification_gini,backache,"samples=sqrt_n,q=0.75",1.7815526880994192,45.81455430724308,100,sqrt_n,0.75
classification_gini,backache,"samples=sqrt_n,q=0.9",1.434925899543088,44.407369811787376,100,sqrt_n,0.9
classification_gini,backache,"samples=sqrt_n,q=0.95",1.2669977373516383,43.63974647667524,100,sqrt_n,0.95
classification_gini,balance_scale,"samples=0.1n,q=0.5",-1.156078934475424,-0.20279862930994152,100,0.1n,0.5
classification_gini,balance_scale,"samples=0.1n,q=0.75",-1.2132242757742384,-2.922077922077926,100,0.1n,0.75
classification_gini,balance_scale,"samples=0.1n,q=0.9",-1.2132242757742384,-2.922077922077926,100,0.1n,0.9
classification_gini,balance_scale,"samples=0.1n,q=0.95",-1.2132242757742384,-2.922077922077926,100,0.1n,0.95
classification_gini,balance_scale,"samples=10,q=0.5",-1.6100794587099065,-16.524730840472333,100,10,0.5
classification_gini,balance_scale,"samples=10,q=0.75",-0.18684389249787325,-19.797163501543057,100,10,0.75
classification_gini,balance_scale,"samples=10,q=0.9",0.48432464901588257,-32.454399311151136,100,10,0.9
classification_gini,balance_scale,"samples=10,q=0.95",1.0352167673893964,-39.7888753552578,100,10,0.95
classification_gini,balance_scale,"samples=2,q=0.5",-1.3531610584447074,-10.75050709939147,100,2,0.5
classification_gini,balance_scale,"samples=2,q=0.75",-1.2142794285566083,-12.854825628548273,100,2,0.75
classification_gini,balance_scale,"samples=2,q=0.9",1.0018562694091682,-24.21967937367977,100,2,0.9
classification_gini,balance_scale,"samples=2,q=0.95",1.3143775971177774,-25.141934385819795,100,2,0.95
classification_gini,balance_scale,"samples=ln_n,q=0.5",-1.6100794587099065,-16.524730840472333,100,ln_n,0.5
classification_gini,balance_scale,"samples=ln_n,q=0.75",-0.18684389249787325,-19.797163501543057,100,ln_n,0.75
classification_gini,balance_scale,"samples=ln_n,q=0.9",0.48432464901588257,-32.454399311151136,100,ln_n,0.9
classification_gini,balance_scale,"samples=ln_n,q=0.95",1.0352167673893964,-39.7888753552578,100,ln_n,0.95
classification_gini,balance_scale,"samples=sqrt_n,q=0.5",-1.156078934475424,-0.20279862930994152,100,sqrt_n,0.5
classification_gini,balance_scale,"samples=sqrt_n,q=0.75",-1.2132242757742384,-2.922077922077926,100,sqrt_n,0.75
classification_gini,balance_scale,"samples=sqrt_n,q=0.9",-1.2132242757742384,-2.922077922077926,100,sqrt_n,0.9
classification_gini,balance_scale,"samples=sqrt_n,q=0.95",-1.2132242757742384,-2.922077922077926,100,sqrt_n,0.95
classification_gini,biomed,"samples=0.1n,q=0.5",1.224595004705581,56.88827508955451,100,0.1n,0.5
classification_gini,biomed,"samples=0.1n,q=0.75",1.8449834196195558,52.01849012235847,100,0.1n,0.75
classification_gini,biomed,"samples=0.1n,q=0.9",2.0337420549427554,47.19074744831031,100,0.1n,0.9
classification_gini,biomed,"samples=0.1n,q=0.95",1.569880290812553,44.659043097604595,100,0.1n,0.95
classification_gini,biomed,"samples=10,q=0.5",1.3289561829656016,47.831969846734985,100,10,0.5
classification_gini,biomed,"samples=10,q=0.75",1.3749981923536048,42.39853461639119,100,10,0.75
classification_gini,biomed,"samples=10,q=0.9",1.6664677970860409,36.36494236159983,100,10,0.9
classification_gini,biomed,"samples=10,q=0.95",1.5368384507439437,33.68633272060477,100,10,0.95
classification_gini,biomed,"samples=2,q=0.5",1.4102586788458382,56.611428003669715,100,2,0.5
classification_gini,biomed,"samples=2,q=0.75",2.1763427212498243,53.354937419884685,100,2,0.75
classification_gini,biomed,"samples=2,q=0.9",2.18482954259811,50.13669115241363,100,2,0.9
classification_gini,biomed,"samples=2,q=0.95",2.475715440399351,47.960187775142174,100,2,0.95
classification_gini,biomed,"samples=ln_n,q=0.5",2.1646782761589822,53.48709083789256,100,ln_n,0.5
classification_gini,biomed,"samples=ln_n,q=0.75",1.8076250472153388,48.37401460323262,100,ln_n,0.75
classification_gini,biomed,"samples=ln_n,q=0.9",2.3132930979002375,43.656449306956794,100,ln_n,0.9
classification_gini,biomed,"samples=ln_n,q=0.95",1.4456010132870178,39.52899858246272,100,ln_n,0.95
classification_gini,biomed,"samples=sqrt_n,q=0.5",1.5829568638398461,58.28438333122733,100,sqrt_n,0.5
classification_gini,biomed,"samples=sqrt_n,q=0.75",1.8154677945039166,53.48943224135019,100,sqrt_n,0.75
classification_gini,biomed,"samples=sqrt_n,q=0.9",2.428149378254496,50.48217796150814,100,sqrt_n,0.9
classification_gini,biomed,"samples=sqrt_n,q=0.95",1.9934883101494993,47.505504092299375,100,sqrt_n,0.95
classification_gini,breast_cancer,"samples=0.1n,q=0.5",-1.1480105995009315,10.786875290151649,100,0.1n,0.5
classification_gini,breast_cancer,"samples=0.1n,q=0.75",-1.4036723002340434,9.507091624871922,100,0.1n,0.75
classification_gini,breast_cancer,"samples=0.1n,q=0.9",-1.4036723002340434,9.507091624871922,100,0.1n,0.9
classification_gini,breast_cancer,"samples=0.1n,q=0.95",-1.4036723002340434,9.507091624871922,100,0.1n,0.95
classification_gini,breast_cancer,"samples=10,q=0.5",-0.9979289074101672,-12.433171673464315,100,10,0.5
classification_gini,breast_cancer,"samples=10,q=0.75",-1.823150927670647,-13.584896301253213,100,10,0.75
classification_gini,breast_cancer,"samples=10,q=0.9",-1.8489816744449106,-15.556809400472616,100,10,0.9
classification_gini,breast_cancer,"samples=10,q=0.95",-2.1944966128629675,-17.68569593052878,100,10,0.95
classification_gini,breast_cancer,"samples=2,q=0.5",-0.6597333501567992,-0.374239755582062,100,2,0.5
classification_gini,breast_cancer,"samples=2,q=0.75",-1.2315738434363177,-1.085118722247136,100,2,0.75
classification_gini,breast_cancer,"samples=2,q=0.9",-2.4960919764244807,-4.269935365563427,100,2,0.9
classification_gini,breast_cancer,"samples=2,q=0.95",-2.225921541114145,-4.591362633828522,100,2,0.95
classification_gini,breast_cancer,"samples=ln_n,q=0.5",-0.6425257961150288,-11.45092108689063,100,ln_n,0.5
classification_gini,breast_cancer,"samples=ln_n,q=0.75",-1.6621075355843618,-12.334955907750146,100,ln_n,0.75
classification_gini,breast_cancer,"samples=ln_n,q=0.9",-2.026066356303302,-14.698843448277067,100,ln_n,0.9
classification_gini,breast_cancer,"samples=ln_n,q=0.95",-2.198944430656935,-16.876350954373834,100,ln_n,0.95
classification_gini,breast_cancer,"samples=sqrt_n,q=0.5",-1.1480105995009315,10.786875290151649,100,sqrt_n,0.5
classification_gini,breast_cancer,"samples=sqrt_n,q=0.75",-1.4036723002340434,9.507091624871922,100,sqrt_n,0.75
classification_gini,breast_cancer,"samples=sqrt_n,q=0.9",-1.4036723002340434,9.507091624871922,100,sqrt_n,0.9
classification_gini,breast_cancer,"samples=sqrt_n,q=0.95",-1.4036723002340434,9.507091624871922,100,sqrt_n,0.95
classification_gini,bupa,"samples=0.1n,q=0.5",0.9008333930948575,48.17568490493427,100,0.1n,0.5
classification_gini,bupa,"samples=0.1n,q=0.75",0.9642872455750628,43.91164922516103,100,0.1n,0.75
classification_gini,bupa,"samples=0.1n,q=0.9",0.9684751383340628,40.84828201441115,100,0.1n,0.9
classification_gini,bupa,"samples=0.1n,q=0.95",0.8396496199994608,39.70706066636681,100,0.1n,0.95
classification_gini,bupa,"samples=10,q=0.5",1.0775729194768657,26.065523046373364,100,10,0.5
classification_gini,bupa,"samples=10,q=0.75",0.48171234286884523,19.380332709886375,100,10,0.75
classification_gini,bupa,"samples=10,q=0.9",0.5007334685790177,14.42597657369048,100,10,0.9
classification_gini,bupa,"samples=10,q=0.95",0.1882170742932454,10.687889250363908,100,10,0.95
classification_gini,bupa,"samples=2,q=0.5",1.143022883200473,44.560429801602695,100,2,0.5
classification_gini,bupa,"samples=2,q=0.75",1.017093915286249,41.65293803804458,100,2,0.75
classification_gini,bupa,"samples=2,q=0.9",0.21344911057486482,36.37330607962418,100,2,0.9
classification_gini,bupa,"samples=2,q=0.95",0.833755705824496,35.652410232533754,100,2,0.95
classification_gini,bupa,"samples=ln_n,q=0.5",1.076529111022967,32.84981611059182,100,ln_n,0.5
classification_gini,bupa,"samples=ln_n,q=0.75",0.7186283176916719,26.496827766295446,100,ln_n,0.75
classification_gini,bupa,"samples=ln_n,q=0.9",0.5678543440340522,22.056896644206642,100,ln_n,0.9
classification_gini,bupa,"samples=ln_n,q=0.95",-0.07069414768786086,18.55408718168526,100,ln_n,0.95
classification_gini,bupa,"samples=sqrt_n,q=0.5",1.1673521353736116,49.53031483694242,100,sqrt_n,0.5
classification_gini,bupa,"samples=sqrt_n,q=0.75",0.9131522491786559,47.17021934945891,100,sqrt_n,0.75
classification_gini,bupa,"samples=sqrt_n,q=0.9",0.7934022692058285,45.56022629563188,100,sqrt_n,0.9
classification_gini,bupa,"samples=sqrt_n,q=0.95",0.5516122842127602,44.54833408147164,100,sqrt_n,0.95
classification_gini,calendarDOW,"samples=0.1n,q=0.5",-1.8827466295200324,39.504885476228885,100,0.1n,0.5
classification_gini,calendarDOW,"samples=0.1n,q=0.75",-1.8379597753366839,37.46203362253898,100,0.1n,0.75
classification_gini,calendarDOW,"samples=0.1n,q=0.9",-1.9507887565400395,35.96113040373822,100,0.1n,0.9
classification_gini,calendarDOW,"samples=0.1n,q=0.95",-2.100093525299196,35.45792038793379,100,0.1n,0.95
classification_gini,calendarDOW,"samples=10,q=0.5",-2.1636350870846757,15.861219937552363,100,10,0.5
classification_gini,calendarDOW,"samples=10,q=0.75",-1.5614078787519414,10.400254430359297,100,10,0.75
classification_gini,calendarDOW,"samples=10,q=0.9",-1.7774443762993808,7.19075796257277,100,10,0.9
classification_gini,calendarDOW,"samples=10,q=0.95",-2.0114303395642574,6.625271772483249,100,10,0.95
classification_gini,calendarDOW,"samples=2,q=0.5",-1.5955305330733305,30.20266336878799,100,2,0.5
classification_gini,calendarDOW,"samples=2,q=0.75",-1.8478493999934786,27.994220632730343,100,2,0.75
classification_gini,calendarDOW,"samples=2,q=0.9",-2.0707189774501646,26.464826563527943,100,2,0.9
classification_gini,calendarDOW,"samples=2,q=0.95",-2.3849272152617953,25.827064426824602,100,2,0.95
classification_gini,calendarDOW,"samples=ln_n,q=0.5",-1.7962582087090062,19.6123283170969,100,ln_n,0.5
classification_gini,calendarDOW,"samples=ln_n,q=0.75",-1.8650006152363119,14.561081798804443,100,ln_n,0.75
classification_gini,calendarDOW,"samples=ln_n,q=0.9",-2.204160866760063,12.082089014221781,100,ln_n,0.9
classification_gini,calendarDOW,"samples=ln_n,q=0.95",-2.2415571918221078,10.539327464372272,100,ln_n,0.95
classification_gini,calendarDOW,"samples=sqrt_n,q=0.5",-1.729751337720059,39.60674646715689,100,sqrt_n,0.5
classification_gini,calendarDOW,"samples=sqrt_n,q=0.75",-2.0309721390623148,38.497626639990315,100,sqrt_n,0.75
classification_gini,calendarDOW,"samples=sqrt_n,q=0.9",-1.784912340847855,37.79959521072563,100,sqrt_n,0.9
classification_gini,calendarDOW,"samples=sqrt_n,q=0.95",-1.9183950685427886,37.473328730252604,100,sqrt_n,0.95
classification_gini,car_evaluation,"samples=0.1n,q=0.5",-1.297786352283381,-9.802333080316638,100,0.1n,0.5
classification_gini,car_evaluation,"samples=0.1n,q=0.75",-0.339326976584825,-18.930444214589482,100,0.1n,0.75
classification_gini,car_evaluation,"samples=0.1n,q=0.9",-0.339326976584825,-18.930444214589482,100,0.1n,0.9
classification_gini,car_evaluation,"samples=0.1n,q=0.95",-0.339326976584825,-18.930444214589482,100,0.1n,0.95
classification_gini,car_evaluation,"samples=10,q=0.5",-1.3031369842049612,-23.746058720333085,100,10,0.5
classification_gini,car_evaluation,"samples=10,q=0.75",0.16780854233083287,-29.53879175550818,100,10,0.75
classification_gini,car_evaluation,"samples=10,q=0.9",0.7568382505479976,-62.52670940170941,100,10,0.9
classification_gini,car_evaluation,"samples=10,q=0.95",0.488360913061231,-81.57333333333332,100,10,0.95
classification_gini,car_evaluation,"samples=2,q=0.5",-1.4835743958714898,-18.813474107591755,100,2,0.5
classification_gini,car_evaluation,"samples=2,q=0.75",-0.7834093504692441,-25.30666701558557,100,2,0.75
classification_gini,car_evaluation,"samples=2,q=0.9",1.4275595146882702,-64.75453575240127,100,2,0.9
classification_gini,car_evaluation,"samples=2,q=0.95",1.5078852705281587,-66.06223982855845,100,2,0.95
classification_gini,car_evaluation,"samples=ln_n,q=0.5",-1.3031369842049612,-23.746058720333085,100,ln_n,0.5
classification_gini,car_evaluation,"samples=ln_n,q=0.75",0.16780854233083287,-29.53879175550818,100,ln_n,0.75
classification_gini,car_evaluation,"samples=ln_n,q=0.9",0.7568382505479976,-62.52670940170941,100,ln_n,0.9
classification_gini,car_evaluation,"samples=ln_n,q=0.95",0.488360913061231,-81.57333333333332,100,ln_n,0.95
classification_gini,car_evaluation,"samples=sqrt_n,q=0.5",-1.297786352283381,-9.802333080316638,100,sqrt_n,0.5
classification_gini,car_evaluation,"samples=sqrt_n,q=0.75",-0.339326976584825,-18.930444214589482,100,sqrt_n,0.75
classification_gini,car_evaluation,"samples=sqrt_n,q=0.9",-0.339326976584825,-18.930444214589482,100,sqrt_n,0.9
classification_gini,car_evaluation,"samples=sqrt_n,q=0.95",-0.339326976584825,-18.930444214589482,100,sqrt_n,0.95
classification_gini,cars,"samples=0.1n,q=0.5",3.5434394942237546,52.887569607309615,100,0.1n,0.5
classification_gini,cars,"samples=0.1n,q=0.75",2.9960123189842314,49.07254293777849,100,0.1n,0.75
classification_gini,cars,"samples=0.1n,q=0.9",2.17487101984174,47.030923174392946,100,0.1n,0.9
classification_gini,cars,"samples=0.1n,q=0.95",2.68554753579644,45.795556372881215,100,0.1n,0.95
classification_gini,cars,"samples=10,q=0.5",2.648742036805057,37.392920362559366,100,10,0.5
classification_gini,cars,"samples=10,q=0.75",1.5353458273054787,32.28790864355531,100,10,0.75
classification_gini,cars,"samples=10,q=0.9",1.590895848684848,29.274626808892073,100,10,0.9
classification_gini,cars,"samples=10,q=0.95",1.6778146213996203,26.54564132701404,100,10,0.95
classification_gini,cars,"samples=2,q=0.5",2.703552279050153,50.76842985866603,100,2,0.5
classification_gini,cars,"samples=2,q=0.75",1.9203825916780937,48.725636527955196,100,2,0.75
classification_gini,cars,"samples=2,q=0.9",3.06417739266045,44.79683077747767,100,2,0.9
classification_gini,cars,"samples=2,q=0.95",2.910873595201735,44.0552488164096,100,2,0.95
classification_gini,cars,"samples=ln_n,q=0.5",3.344554215622497,42.451192210850635,100,ln_n,0.5
classification_gini,cars,"samples=ln_n,q=0.75",1.8084836981585029,37.813343126296644,100,ln_n,0.75
classification_gini,cars,"samples=ln_n,q=0.9",2.030142491060799,34.824567819183585,100,ln_n,0.9
classification_gini,cars,"samples=ln_n,q=0.95",2.103033352485312,32.321766249522625,100,ln_n,0.95
classification_gini,cars,"samples=sqrt_n,q=0.5",3.8036494474323113,53.34891481141067,100,sqrt_n,0.5
classification_gini,cars,"samples=sqrt_n,q=0.75",3.1343658700662247,51.24749513205202,100,sqrt_n,0.75
classification_gini,cars,"samples=sqrt_n,q=0.9",2.5936435621718656,49.42993920802245,100,sqrt_n,0.9
classification_gini,cars,"samples=sqrt_n,q=0.95",2.8852365203593022,47.90630017232329,100,sqrt_n,0.95
classification_gini,chess,"samples=0.1n,q=0.5",0.031396001432149045,-35.11348464619495,100,0.1n,0.5
classification_gini,chess,"samples=0.1n,q=0.75",0.28176896375476934,-53.196897916678,100,0.1n,0.75
classification_gini,chess,"samples=0.1n,q=0.9",0.28176896375476934,-53.196897916678,100,0.1n,0.9
classification_gini,chess,"samples=0.1n,q=0.95",0.28176896375476934,-53.196897916678,100,0.1n,0.95
classification_gini,chess,"samples=10,q=0.5",0.0314133601705735,-35.95817713631992,100,10,0.5
classification_gini,chess,"samples=10,q=0.75",0.3129210855691178,-54.75690076237521,100,10,0.75
classification_gini,chess,"samples=10,q=0.9",0.3131261381098649,-59.7934089050536,100,10,0.9
classification_gini,chess,"samples=10,q=0.95",0.3131261381098649,-59.7934089050536,100,10,0.95
classification_gini,chess,"samples=2,q=0.5",0.0314133601705735,-35.95817713631992,100,2,0.5
classification_gini,chess,"samples=2,q=0.75",0.3129210855691178,-54.75690076237521,100,2,0.75
classification_gini,chess,"samples=2,q=0.9",0.3131261381098649,-59.7934089050536,100,2,0.9
classification_gini,chess,"samples=2,q=0.95",0.3131261381098649,-59.7934089050536,100,2,0.95
classification_gini,chess,"samples=ln_n,q=0.5",0.0314133601705735,-35.95817713631992,100,ln_n,0.5
classification_gini,chess,"samples=ln_n,q=0.75",0.3129210855691178,-54.75690076237521,100,ln_n,0.75
classification_gini,chess,"samples=ln_n,q=0.9",0.3131261381098649,-59.7934089050536,100,ln_n,0.9
classification_gini,chess,"samples=ln_n,q=0.95",0.3131261381098649,-59.7934089050536,100,ln_n,0.95
classification_gini,chess,"samples=sqrt_n,q=0.5",0.031396001432149045,-35.11348464619495,100,sqrt_n,0.5
classification_gini,chess,"samples=sqrt_n,q=0.75",0.28176896375476934,-53.196897916678,100,sqrt_n,0.75
classification_gini,chess,"samples=sqrt_n,q=0.9",0.28176896375476934,-53.196897916678,100,sqrt_n,0.9
classification_gini,chess,"samples=sqrt_n,q=0.95",0.28176896375476934,-53.196897916678,100,sqrt_n,0.95
classification_gini,churn,"samples=0.1n,q=0.5",0.39745460014994904,67.72976302513831,100,0.1n,0.5
classification_gini,churn,"samples=0.1n,q=0.75",0.21733815281895774,63.229278484766866,100,0.1n,0.75
classification_gini,churn,"samples=0.1n,q=0.9",0.2316955469851667,59.36527597301969,100,0.1n,0.9
classification_gini,churn,"samples=0.1n,q=0.95",0.17976414527358653,56.973291012062774,100,0.1n,0.95
classification_gini,churn,"samples=10,q=0.5",0.2722424230430509,67.0116152854701,100,10,0.5
classification_gini,churn,"samples=10,q=0.75",0.2129788711309033,62.352810748855234,100,10,0.75
classification_gini,churn,"samples=10,q=0.9",0.15826284985964167,58.48945821836523,100,10,0.9
classification_gini,churn,"samples=10,q=0.95",0.1595000602270913,56.40577641677868,100,10,0.95
classification_gini,churn,"samples=2,q=0.5",0.3841021297575187,70.66518286866047,100,2,0.5
classification_gini,churn,"samples=2,q=0.75",0.34929893399672785,68.56171987555291,100,2,0.75
classification_gini,churn,"samples=2,q=0.9",0.3643440812466592,65.79414042703118,100,2,0.9
classification_gini,churn,"samples=2,q=0.95",0.5188126841737639,64.67476461334607,100,2,0.95
classification_gini,churn,"samples=ln_n,q=0.5",0.39932691100913464,67.04706538395361,100,ln_n,0.5
classification_gini,churn,"samples=ln_n,q=0.75",0.211660259219687,62.412688057626156,100,ln_n,0.75
classification_gini,churn,"samples=ln_n,q=0.9",0.1213832494038225,58.697813267094006,100,ln_n,0.9
classification_gini,churn,"samples=ln_n,q=0.95",0.25564693597091015,56.275867967764356,100,ln_n,0.95
classification_gini,churn,"samples=sqrt_n,q=0.5",0.37453524556421147,71.04706626753824,100,sqrt_n,0.5
classification_gini,churn,"samples=sqrt_n,q=0.75",0.42503055497018494,68.52281731421976,100,sqrt_n,0.75
classification_gini,churn,"samples=sqrt_n,q=0.9",0.41277090048805753,66.1737714440531,100,sqrt_n,0.9
classification_gini,churn,"samples=sqrt_n,q=0.95",0.4166737933339326,64.97668363199118,100,sqrt_n,0.95
classification_gini,clean1,"samples=0.1n,q=0.5",2.1908282253468747,-108.77374557840956,100,0.1n,0.5
classification_gini,clean1,"samples=0.1n,q=0.75",0.9833257138283369,-70.1301366871916,100,0.1n,0.75
classification_gini,clean1,"samples=0.1n,q=0.9",0.11684557459847311,-45.15131665138216,100,0.1n,0.9
classification_gini,clean1,"samples=0.1n,q=0.95",0.06479882870975007,-43.521114459146695,100,0.1n,0.95
classification_gini,clean1,"samples=10,q=0.5",1.6591164723961327,-131.34940390410065,100,10,0.5
classification_gini,clean1,"samples=10,q=0.75",0.10680152333054638,-91.10397833966547,100,10,0.75
classification_gini,clean1,"samples=10,q=0.9",0.0,-53.44512860823616,100,10,0.9
classification_gini,clean1,"samples=10,q=0.95",0.0,-53.49360234071358,100,10,0.95
classification_gini,clean1,"samples=2,q=0.5",1.4447748806718896,-82.48657146600289,100,2,0.5
classification_gini,clean1,"samples=2,q=0.75",0.8529040259172227,-54.66745272719332,100,2,0.75
classification_gini,clean1,"samples=2,q=0.9",0.48144568966154155,-56.163151229311325,100,2,0.9
classification_gini,clean1,"samples=2,q=0.95",1.4143212412817907,-61.676929123542514,100,2,0.95
classification_gini,clean1,"samples=ln_n,q=0.5",0.592712158141584,-115.89720075112449,100,ln_n,0.5
