task,method_key,splitter,variant,analysis_tier,block_length_runs,estimand,estimate,confidence,n_datasets,n_bootstrap,interval_method,unit,within_block_ci_low,within_block_ci_high,within_block_se,between_dataset_ci_low,between_dataset_ci_high,between_dataset_se,hierarchical_block_ci_low,hierarchical_block_ci_high,hierarchical_block_se
classification_gini,"secretary_par|samples=10,q=0.5",secretary_par,"samples=10,q=0.5",exploratory,5,equal_dataset_weight_time_saved_centroid,16.472764898390722,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,15.930186783041675,16.766569317262949,0.21212679828652364,11.879470297355851,20.700379162066813,2.2453844730354664,11.724628580296569,20.608086602536392,2.2606991479851675
classification_gini,"secretary_par|samples=10,q=0.75",secretary_par,"samples=10,q=0.75",exploratory,5,equal_dataset_weight_time_saved_centroid,17.534215524111623,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,17.045528803439399,17.902049443550457,0.21844442979441195,12.342290493222281,22.212475887047319,2.5358017072860153,12.26402754971777,22.184469513350539,2.5508910563430991
classification_gini,"secretary_par|samples=10,q=0.9",secretary_par,"samples=10,q=0.9",exploratory,5,equal_dataset_weight_time_saved_centroid,18.785750834139609,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.248007092940618,19.118740427520756,0.22241640112327948,13.741748861988018,23.421951091025587,2.4833529303850712,13.579545563511257,23.296684643792272,2.4900108917677124
classification_gini,"secretary_par|samples=10,q=0.95",secretary_par,"samples=10,q=0.95",exploratory,5,equal_dataset_weight_time_saved_centroid,18.819926642893257,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.312796548491104,19.155013140437177,0.21376245943492461,13.795795661554441,23.459759173873717,2.4715660830435717,13.753539944582846,23.413203135694292,2.4779724402505541
classification_gini,"secretary_par|samples=2,q=0.5",secretary_par,"samples=2,q=0.5",exploratory,5,equal_dataset_weight_time_saved_centroid,18.555585122113825,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.018099883367359,18.806790749758648,0.19966301859221522,14.292886828545722,22.645111401186924,2.1393397525274294,14.155236026851055,22.558877842412876,2.1503213153292577
classification_gini,"secretary_par|samples=2,q=0.75",secretary_par,"samples=2,q=0.75",exploratory,5,equal_dataset_weight_time_saved_centroid,19.029504383091368,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.570630303476989,19.394236988610785,0.2093806362265658,14.411320564177094,23.424469719547218,2.3126807407616483,14.3537957915748,23.36195181751113,2.3156203066018564
classification_gini,"secretary_par|samples=2,q=0.9",secretary_par,"samples=2,q=0.9",exploratory,5,equal_dataset_weight_time_saved_centroid,20.399312113995467,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,19.880285990265619,20.715390883640762,0.21162132960493035,15.700404811630589,24.893583180941249,2.3526591829778964,15.60401957852398,24.792311897758914,2.359010493452359
classification_gini,"secretary_par|samples=2,q=0.95",secretary_par,"samples=2,q=0.95",exploratory,5,equal_dataset_weight_time_saved_centroid,20.497274284156866,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,20.00006701633291,20.807249142963084,0.20602711508980878,15.754846812948198,24.978238383027058,2.3748559703507732,15.631789078650415,24.919358072852745,2.3828965208595188
classification_gini,"secretary_par|samples=ln_n,q=0.5",secretary_par,"samples=ln_n,q=0.5",exploratory,5,equal_dataset_weight_time_saved_centroid,16.974954870608162,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,16.493144402217318,17.338436277229683,0.21409874834912579,12.337930801710547,21.234105999277453,2.2782833427428582,12.319382091119992,21.183462175008501,2.283477281326002
classification_gini,"secretary_par|samples=ln_n,q=0.75",secretary_par,"samples=ln_n,q=0.75",exploratory,5,equal_dataset_weight_time_saved_centroid,18.158094734615879,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,17.691629474872407,18.541452103127913,0.21765455129442671,13.163844917926495,22.798137265547414,2.4601133686960659,13.066910815761975,22.758255018806931,2.4689892430911815
