task,dataset,method_key,splitter,variant,analysis_tier,metric,unit,estimate,ci_low,ci_high,confidence,n_paired_runs,resampling_scope
regression,1027_ESL,secretary_all|ln_n,secretary_all,ln_n,exploratory,time_saved_pct,percent_training_time,14.569318449314961,12.064251367864809,16.494487970600723,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|ln_n,secretary_all,ln_n,exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,0.21775691223119842,-0.11732502041166271,0.47105127657130097,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|ln_n,secretary_all,ln_n,exploratory,effort_saved_pct,percent_gain_evaluations,18.090610258028427,17.411755291946307,18.806907378335946,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|sqrt_n,secretary_all,sqrt_n,exploratory,time_saved_pct,percent_training_time,14.639858818876883,12.478619766493948,17.084908614501714,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|sqrt_n,secretary_all,sqrt_n,exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,0.28539806216696939,-0.029322534317122173,0.71973177379294206,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|sqrt_n,secretary_all,sqrt_n,exploratory,effort_saved_pct,percent_gain_evaluations,17.977653955208119,16.805283598335279,18.722390143545393,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.5",secretary_par,"samples=0.1n,q=0.5",exploratory,time_saved_pct,percent_training_time,13.388018973850546,9.5840384786765256,16.194856643790001,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.5",secretary_par,"samples=0.1n,q=0.5",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.5",secretary_par,"samples=0.1n,q=0.5",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.75",secretary_par,"samples=0.1n,q=0.75",exploratory,time_saved_pct,percent_training_time,13.846432980531665,10.439993691847803,16.871144382056691,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.75",secretary_par,"samples=0.1n,q=0.75",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.75",secretary_par,"samples=0.1n,q=0.75",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.9",secretary_par,"samples=0.1n,q=0.9",exploratory,time_saved_pct,percent_training_time,15.621093095942463,13.692070448817418,17.680454176800332,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.9",secretary_par,"samples=0.1n,q=0.9",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.9",secretary_par,"samples=0.1n,q=0.9",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.95",secretary_par,"samples=0.1n,q=0.95",exploratory,time_saved_pct,percent_training_time,17.017795466651432,12.604977859210475,18.982807374961798,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.95",secretary_par,"samples=0.1n,q=0.95",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.195096317133687,0.69881530537008185,1.5990591138154735,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=0.1n,q=0.95",secretary_par,"samples=0.1n,q=0.95",exploratory,effort_saved_pct,percent_gain_evaluations,16.146741382794922,15.809284818067759,16.499372647427858,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.5",secretary_par,"samples=10,q=0.5",exploratory,time_saved_pct,percent_training_time,9.2239792149635171,-1.2710127101303259,12.145066066910449,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.5",secretary_par,"samples=10,q=0.5",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.4395800572127804,0.96717914184353271,2.0269674024980255,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.5",secretary_par,"samples=10,q=0.5",exploratory,effort_saved_pct,percent_gain_evaluations,2.1319960821428841,1.6959798994974795,2.4168236032642954,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.75",secretary_par,"samples=10,q=0.75",exploratory,time_saved_pct,percent_training_time,13.641794904589977,11.585785250289248,15.292028448816597,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.75",secretary_par,"samples=10,q=0.75",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.4395800572127804,0.96717914184353271,2.0269674024980255,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.75",secretary_par,"samples=10,q=0.75",exploratory,effort_saved_pct,percent_gain_evaluations,2.1319960821428841,1.6959798994974795,2.4168236032642954,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.9",secretary_par,"samples=10,q=0.9",exploratory,time_saved_pct,percent_training_time,17.255906368158858,13.11887626809578,18.302207130738335,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.9",secretary_par,"samples=10,q=0.9",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.4395800572127804,0.96717914184353271,2.0269674024980255,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.9",secretary_par,"samples=10,q=0.9",exploratory,effort_saved_pct,percent_gain_evaluations,2.1319960821428841,1.6959798994974795,2.4168236032642954,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.95",secretary_par,"samples=10,q=0.95",exploratory,time_saved_pct,percent_training_time,16.439420031679873,14.351182947152829,18.632610519893923,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.95",secretary_par,"samples=10,q=0.95",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.4395800572127804,0.96717914184353271,2.0269674024980255,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=10,q=0.95",secretary_par,"samples=10,q=0.95",exploratory,effort_saved_pct,percent_gain_evaluations,2.1319960821428841,1.6959798994974795,2.4168236032642954,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.5",secretary_par,"samples=2,q=0.5",exploratory,time_saved_pct,percent_training_time,13.74481684634663,11.887776504605796,14.768078763078641,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.5",secretary_par,"samples=2,q=0.5",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.5402231296351709,1.0471903385041541,2.0300099884695944,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.5",secretary_par,"samples=2,q=0.5",exploratory,effort_saved_pct,percent_gain_evaluations,9.3190841780994802,8.9366653880218259,9.6187066060705266,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.75",secretary_par,"samples=2,q=0.75",exploratory,time_saved_pct,percent_training_time,15.25398351563555,13.047790802527903,16.866391184581818,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.75",secretary_par,"samples=2,q=0.75",exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,1.5402231296351709,1.0471903385041541,2.0300099884695944,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.75",secretary_par,"samples=2,q=0.75",exploratory,effort_saved_pct,percent_gain_evaluations,9.3190841780994802,8.9366653880218259,9.6187066060705266,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,"secretary_par|samples=2,q=0.9",secretary_par,"samples=2,q=0.9",exploratory,time_saved_pct,percent_training_time,15.814370982047599,12.081742645411087,17.524730215835081,0.94999999999999996,100,paired_runs_within_dataset
